# /home/jwozniak/MARL/.venv/bin/python3 -m smax.run --exploration correlated --similarity obs --mixer qmix --seed 2 --total-steps 2000000 --out results_smax/smax_2s3z_qmix_correlated_obs_s2.npz
2026-06-10 20:21:58.437157: W external/xla/xla/service/gpu/nvptx_compiler.cc:930] The NVIDIA driver's CUDA version is 12.7 which is older than the PTX compiler version 12.9.86. Because the driver is older than the PTX compiler version, XLA is disabling parallel compilation, which may slow down compilation. You should update your NVIDIA driver or use the NVIDIA-provided CUDA forward compatibility packages.
[run] cfg={'seed': 2, 'total_steps': 2000000, 'n_envs': 128, 'buffer_cap': 100000, 'batch_size': 128, 'warmup': 5000, 'updates_per_iter': 1, 'target_sync': 200, 'gamma': 0.99, 'lr': 0.0003, 'grad_clip': 10.0, 'eps_start': 1.0, 'eps_end': 0.05, 'eps_anneal_steps': 100000, 'hidden_size': 128, 'exploration': 'correlated', 'similarity': 'obs', 'mixer': 'qmix', 'qmix_embed': 32, 'log_corr_every': 2000}
[cfg] n_agents=5  n_actions=10  obs_dim=127  state_dim=120  aug_dim=134
iter=     0  env_steps=        0  eps=1.000  episodes=     0  recent_return=0.00  win=0.00  buf=128
iter= 10000  env_steps=  1280000  eps=0.050  episodes= 21509  recent_return=0.31  win=0.01  buf=100000
iter= 10200  env_steps=  1305600  eps=0.050  episodes= 21888  recent_return=0.27  win=0.00  buf=100000
iter= 10400  env_steps=  1331200  eps=0.050  episodes= 22262  recent_return=0.30  win=0.03  buf=100000
iter= 10600  env_steps=  1356800  eps=0.050  episodes= 22668  recent_return=0.36  win=0.20  buf=100000
iter= 10800  env_steps=  1382400  eps=0.050  episodes= 23080  recent_return=0.38  win=0.16  buf=100000
iter= 11000  env_steps=  1408000  eps=0.050  episodes= 23485  recent_return=0.34  win=0.06  buf=100000
iter= 11200  env_steps=  1433600  eps=0.050  episodes= 23870  recent_return=0.35  win=0.06  buf=100000
iter= 11400  env_steps=  1459200  eps=0.050  episodes= 24271  recent_return=0.31  win=0.06  buf=100000
iter= 11600  env_steps=  1484800  eps=0.050  episodes= 24643  recent_return=0.31  win=0.07  buf=100000
iter= 11800  env_steps=  1510400  eps=0.050  episodes= 25011  recent_return=0.30  win=0.06  buf=100000
iter= 12000  env_steps=  1536000  eps=0.050  episodes= 25401  recent_return=0.30  win=0.11  buf=100000
iter= 12200  env_steps=  1561600  eps=0.050  episodes= 25780  recent_return=0.26  win=0.06  buf=100000
iter= 12400  env_steps=  1587200  eps=0.050  episodes= 26168  recent_return=0.34  win=0.12  buf=100000
iter= 12600  env_steps=  1612800  eps=0.050  episodes= 26558  recent_return=0.35  win=0.20  buf=100000
iter= 12800  env_steps=  1638400  eps=0.050  episodes= 26904  recent_return=0.41  win=0.24  buf=100000
iter= 13000  env_steps=  1664000  eps=0.050  episodes= 27270  recent_return=0.36  win=0.18  buf=100000
iter= 13200  env_steps=  1689600  eps=0.050  episodes= 27643  recent_return=0.35  win=0.15  buf=100000
iter= 13400  env_steps=  1715200  eps=0.050  episodes= 28006  recent_return=0.38  win=0.18  buf=100000
iter= 13600  env_steps=  1740800  eps=0.050  episodes= 28366  recent_return=0.36  win=0.16  buf=100000
iter= 13800  env_steps=  1766400  eps=0.050  episodes= 28738  recent_return=0.34  win=0.17  buf=100000
iter= 14000  env_steps=  1792000  eps=0.050  episodes= 29106  recent_return=0.41  win=0.32  buf=100000
iter= 14200  env_steps=  1817600  eps=0.050  episodes= 29508  recent_return=0.30  win=0.14  buf=100000
iter= 14400  env_steps=  1843200  eps=0.050  episodes= 29886  recent_return=0.34  win=0.19  buf=100000
iter= 14600  env_steps=  1868800  eps=0.050  episodes= 30276  recent_return=0.38  win=0.20  buf=100000
iter= 14800  env_steps=  1894400  eps=0.050  episodes= 30654  recent_return=0.37  win=0.23  buf=100000
iter= 15000  env_steps=  1920000  eps=0.050  episodes= 31021  recent_return=0.37  win=0.20  buf=100000
iter= 15200  env_steps=  1945600  eps=0.050  episodes= 31372  recent_return=0.37  win=0.21  buf=100000
iter= 15400  env_steps=  1971200  eps=0.050  episodes= 31737  recent_return=0.31  win=0.08  buf=100000
iter= 15600  env_steps=  1996800  eps=0.050  episodes= 32101  recent_return=0.29  win=0.07  buf=100000
[run] 2000000 env-steps in 259s => 7711 env-steps/sec
[run] saved -> results_smax/smax_2s3z_qmix_correlated_obs_s2.npz
